Année du Baccalauréat;Enseignements de spécialité;Formation;Nombre de candidats bacheliers ayant confirmé au moins un vœu;Nombre de candidats bacheliers ayant reçu au moins une proposition d'admission;Nombre de candidats bacheliers ayant accepté une proposition d'admission
2022;Biologie-Ecologie,Maths;Licence Sociologie, Démographie;8;6.0;0
2022;Biologie-Ecologie,Maths;Licence L.AS;126;56.0;20
2022;Biologie-Ecologie,Maths;BUT Service;31;11.0;2
2022;Biologie-Ecologie,Maths;CPGE ECG;9;6.0;2
2022;Biologie-Ecologie,Maths;Formations d'ART;4;3.0;2
2022;Biologie-Ecologie,Maths;DCG;6;2.0;1
2022;Biologie-Ecologie,Maths;Ensemble des bacheliers;342;325.0;270
2022;Biologie-Ecologie,NSI;Licence Géographie;0;0.0;0
2022;Biologie-Ecologie,NSI;Licence Pluri Droit - Sciences éco - AES;0;0.0;0
2022;Biologie-Ecologie,NSI;Licence Pluri Lettres - Langues - Sciences humaines;0;0.0;0
2022;Biologie-Ecologie,NSI;Licence Pluri Sciences de la vie, de la santé, de la terre et de l univers;0;0.0;0
2022;Biologie-Ecologie,NSI;Licence Pluri Sciences fondamentales et applications;0;0.0;0
2022;Biologie-Ecologie,NSI;Licence Pluri Sciences économiques - Gestion;0;0.0;0
2022;Biologie-Ecologie,NSI;Licence Sciences de la vie, biologie, santé;0;0.0;0
2022;Biologie-Ecologie,NSI;BUT Service;0;0.0;0
2022;Biologie-Ecologie,NSI;BTS Service;0;0.0;0
2022;Biologie-Ecologie,NSI;Sciences po;0;0.0;0
2022;Biologie-Ecologie,Physique-Chimie;Licence Electronique, Génie électrique, EEA;0;0.0;0
2022;Biologie-Ecologie,Physique-Chimie;Licence Langues et littératures françaises;20;17.0;5
2022;Biologie-Ecologie,Physique-Chimie;Licence Mathématiques;20;12.0;2
2022;Biologie-Ecologie,Physique-Chimie;Licence Pluri Sciences humaines et sociales;0;0.0;0
2022;Biologie-Ecologie,Physique-Chimie;Licence Sciences de l univers, de la terre, de l espace;45;35.0;2
2022;Biologie-Ecologie,Physique-Chimie;Licence Sciences de l éducation;30;15.0;4
2022;Biologie-Ecologie,Physique-Chimie;Licence Sciences du langage - Linguistique;11;8.0;3
2022;Biologie-Ecologie,Physique-Chimie;Licence Sciences économiques;10;2.0;0
2022;Biologie-Ecologie,Physique-Chimie;Licence Sociologie, Démographie;29;22.0;5
2022;Biologie-Ecologie,Physique-Chimie;PASS;300;153.0;98
2022;Biologie-Ecologie,Physique-Chimie;CPGE ECG;4;2.0;1
2022;Biologie-Ecologie,Physique-Chimie;Ecoles d'ingénieurs;145;101.0;77
2022;Biologie-Ecologie,Physique-Chimie;Formations d'ART;19;5.0;4
2022;Biologie-Ecologie,Physique-Chimie;DCG;4;3.0;2
2022;Biologie-Ecologie,Physique-Chimie;DEUST;19;10.0;2
2022;Biologie-Ecologie,SES;Licence Archéologie, Ethno, Préhistoire, Anthropologie;0;0.0;0
2022;Biologie-Ecologie,SES;Licence Histoire;1;1.0;1
2022;Biologie-Ecologie,SES;Licence Mécanique, Génie mécanique, Ingénierie mécanique;0;0.0;0
2022;Biologie-Ecologie,SES;Licence Physique;0;0.0;0
2022;Biologie-Ecologie,SES;Licence Pluri Langues;0;0.0;0
2022;Biologie-Ecologie,SES;Licence Pluri Sciences;1;1.0;0
2022;Biologie-Ecologie,SES;Licence Sciences de l univers, de la terre, de l espace;2;1.0;1
2022;Biologie-Ecologie,SES;Licence Sciences économiques;1;1.0;0
2022;Biologie-Ecologie,SES;PASS;3;0.0;0
2022;Biologie-Ecologie,SES;Ecoles d'ingénieurs;1;1.0;1
2022;Biologie-Ecologie,SES;D.E  social;2;1.0;1
2022;Biologie-Ecologie,SES;DCG;0;0.0;0
2022;Biologie-Ecologie,SES;Ensemble des bacheliers;36;33.0;24
2022;Biologie-Ecologie,SVT;Licence LEA;0;0.0;0
2022;Biologie-Ecologie,SVT;Licence MASS;0;0.0;0
2022;Biologie-Ecologie,SVT;Licence Mathématiques et informatique;0;0.0;0
2022;Biologie-Ecologie,SVT;Licence Psychologie, Sciences cognitives;0;0.0;0
2022;Biologie-Ecologie,SVT;Licence Sciences de gestion;0;0.0;0
2022;Biologie-Ecologie,SVT;Licence Sociologie, Démographie;0;0.0;0
2022;Biologie-Ecologie,SVT;BUT Production;0;0.0;0
2022;Biologie-Ecologie,SVT;BUT Service;0;0.0;0
2022;Biologie-Ecologie,SVT;BTS Production;0;0.0;0
2022;Biologie-Ecologie,SVT;BTS Service;0;0.0;0
2022;Biologie-Ecologie,SVT;CPGE S;0;0.0;0
2022;Biologie-Ecologie,SVT;CUPGE;0;0.0;0
2022;Biologie-Ecologie,SVT;DCG;0;0.0;0
2022;Biologie-Ecologie,SVT;DEUST;0;0.0;0
2022;HGGSP,HLP;Licence Archéologie, Ethno, Préhistoire, Anthropologie;251;192.0;45
2022;HGGSP,HLP;Licence Langues et littératures françaises;3629;3135.0;804
2022;HGGSP,HLP;Licence MASS;5;3.0;1
2022;HGGSP,HLP;Licence Philosophie, Epistémologie;2128;1518.0;284
2022;HGGSP,HLP;Licence Pluri Langues;62;37.0;7
2022;HGGSP,HLP;Licence Pluri Sciences;47;30.0;5
2022;HGGSP,HLP;BUT Service;1692;447.0;175
2022;HGGSP,HLP;CPGE ECG;275;95.0;36
2022;HGGSP,HLP;D.E sanitaire;316;105.0;69
2022;HGGSP,HLP;Formations d'ART;404;153.0;81
2022;HGGSP,HLP;CUPGE;51;31.0;11
2022;HGGSP,LLCER;Licence Informatique;36;20.0;8
2022;HGGSP,LLCER;Licence Pluri Langues;241;86.0;28
2022;HGGSP,LLCER;Licence Sociologie, Démographie;1401;1015.0;200
2022;HGGSP,LLCER;BUT Production;410;87.0;41
2022;HGGSP,LLCER;CPGE L;1740;1371.0;637
2022;HGGSP,LLCER;CPGE S;63;9.0;4
2022;HGGSP,LLCER;Ecoles d'ingénieurs;22;7.0;5
2022;HGGSP,LLCER;DEUST;120;42.0;18
2022;HGGSP,NSI;Licence Géographie;40;37.0;14
2022;HGGSP,NSI;Licence Histoire;149;126.0;47
2022;HGGSP,NSI;Licence Mathématiques;8;2.0;0
2022;HGGSP,NSI;Licence Physique;1;1.0;1
2022;HGGSP,NSI;Licence Pluri Sciences économiques - Gestion;31;24.0;5
2022;HGGSP,NSI;Licence Sciences de l éducation;8;3.0;1
2022;HGGSP,NSI;BUT Production;134;45.0;30
2022;HGGSP,NSI;Ecoles d'ingénieurs;9;4.0;2
2022;HGGSP,NSI;D.E  social;3;1.0;0
2022;HGGSP,NSI;Autres formations;91;18.0;6
2022;HLP,LLCER;Licence AES;209;127.0;28
2022;HLP,LLCER;Licence Electronique, Génie électrique, EEA;0;0.0;0
2022;HLP,LLCER;Licence Histoire;996;797.0;222
2022;HLP,LLCER;Licence Langues et littératures étrangères;5036;4513.0;2015
2022;HLP,LLCER;Licence Pluri Sciences;18;15.0;3
2022;HLP,LLCER;Licence Pluri Sciences fondamentales et applications;0;0.0;0
2022;HLP,LLCER;Licence Psychologie, Sciences cognitives;2411;1339.0;736
2022;HLP,LLCER;Licence STAPS;233;109.0;57
2022;HLP,LLCER;Licence Sciences de la vie, biologie, santé;31;7.0;3
2022;HLP,LLCER;Licence Sciences politiques;208;52.0;20
2022;HLP,LLCER;Licence Sociologie, Démographie;790;583.0;120
2022;HLP,LLCER;BTS Service;1436;686.0;267
2022;HLP,LLCER;CPGE L;1294;997.0;620
2022;HLP,LLCER;D.E  social;111;56.0;42
2022;HLP,LLCER;Formations des écoles nationales vétérinaires;0;0.0;0
2022;LLCA,Art;Licence Chimie;0;0.0;0
2022;LLCA,Art;Licence Génie civil;0;0.0;0
2022;LLCA,Art;Licence Histoire;15;14.0;9
2022;LLCA,Art;Licence Informatique;0;0.0;0
2022;LLCA,Art;Licence Langues et littératures étrangères;9;8.0;3
2022;LLCA,Art;Licence Mécanique, Génie mécanique, Ingénierie mécanique;0;0.0;0
2022;LLCA,Art;Licence Physique et chimie;0;0.0;0
2022;LLCA,Art;Licence Pluri Lettres - Langues - Sciences humaines;4;3.0;1
2022;LLCA,Art;Licence Pluri Sciences humaines et sociales;0;0.0;0
2022;LLCA,Art;Licence Sciences de gestion;0;0.0;0
2022;LLCA,Art;BUT Production;3;0.0;0
2022;LLCA,Art;BUT Service;3;1.0;0
2022;LLCA,Art;BTS Agricole;0;0.0;0
2022;LLCA,Art;BTS Production;1;0.0;0
2022;LLCA,Art;CUPGE;0;0.0;0
2022;LLCA,HGGSP;Licence Chimie;0;0.0;0
2022;LLCA,HGGSP;Licence Electronique, Génie électrique, EEA;0;0.0;0
2022;LLCA,HGGSP;Licence LEA;7;5.0;1
2022;LLCA,HGGSP;Licence Pluri Lettres - Sciences du langage - Arts;3;2.0;0
2022;LLCA,HGGSP;Licence Pluri Sciences économiques - Gestion;1;1.0;1
2022;LLCA,HGGSP;Licence STAPS;4;2.0;1
2022;LLCA,HGGSP;Licence Sciences de l information et de la communication;5;5.0;1
2022;LLCA,HGGSP;Licence Sciences du langage - Linguistique;2;1.0;1
2022;LLCA,HGGSP;Licence Sciences et technologies industrielles;0;0.0;0
2022;LLCA,HGGSP;BUT Production;3;0.0;0
2022;LLCA,HGGSP;BTS Agricole;3;1.0;1
2022;LLCA,HGGSP;D.E  social;0;0.0;0
2022;LLCA,HGGSP;DCG;0;0.0;0
2022;LLCA,HGGSP;Sciences po;6;0.0;0
2022;LLCA,HLP;Licence Chimie;1;0.0;0
2022;LLCA,HLP;Licence Langues et littératures françaises;145;121.0;37
2022;LLCA,HLP;Licence Physique et chimie;0;0.0;0
2022;LLCA,HLP;Licence Pluri Lettres - Langues - Sciences humaines;51;44.0;9
2022;LLCA,HLP;Licence Pluri Sciences;0;0.0;0
2022;LLCA,HLP;Licence Pluri Sciences fondamentales et applications;0;0.0;0
2022;LLCA,HLP;Licence Sciences de gestion;3;1.0;0
2022;LLCA,HLP;Licence Sciences de l éducation;22;14.0;4
2022;LLCA,HLP;Licence Sciences et technologies industrielles;2;0.0;0
2022;LLCA,HLP;Licence Sciences juridiques;53;41.0;17
2022;LLCA,HLP;Licence Sociologie, Démographie;9;5.0;1
2022;LLCA,HLP;Sciences po;3;0.0;0
2022;LLCA,LLCER;Licence Archéologie, Ethno, Préhistoire, Anthropologie;2;1.0;0
2022;LLCA,LLCER;Licence Formation générale aux métiers de l ingénieur;0;0.0;0
2022;LLCA,LLCER;Licence Informatique;0;0.0;0
2022;LLCA,LLCER;Licence LEA;40;33.0;13
2022;LLCA,LLCER;Licence Langues et littératures françaises;38;32.0;6
2022;LLCA,LLCER;Licence Pluri Langues;3;2.0;0
2022;LLCA,LLCER;Licence Pluri Sciences de la vie, de la santé, de la terre et de l univers;0;0.0;0
2022;LLCA,LLCER;Licence L.AS;10;3.0;0
2022;LLCA,LLCER;CPGE S;0;0.0;0
2022;LLCA,LLCER;Sciences po;1;0.0;0
2022;LLCA,LLCER;Ensemble des bacheliers;138;128.0;115
2022;LLCA,Maths;Licence Archéologie, Ethno, Préhistoire, Anthropologie;0;0.0;0
2022;LLCA,Maths;Licence Chimie;0;0.0;0
2022;LLCA,Maths;Licence Géographie;0;0.0;0
2022;LLCA,Maths;Licence LEA;1;1.0;0
2022;LLCA,Maths;Licence Langues et littératures étrangères;2;2.0;0
2022;LLCA,Maths;Licence Mathématiques et informatique;0;0.0;0
2022;LLCA,Maths;Licence Pluri Lettres - Sciences du langage - Arts;0;0.0;0
2022;LLCA,Maths;Licence Pluri Sciences;0;0.0;0
2022;LLCA,Maths;Licence Pluri Sciences fondamentales et applications;0;0.0;0
2022;LLCA,Maths;Licence Sciences de l information et de la communication;0;0.0;0
2022;LLCA,Maths;Licence Sciences de l univers, de la terre, de l espace;0;0.0;0
2022;LLCA,Maths;Licence Sciences religieuses;0;0.0;0
2022;LLCA,Maths;Licence Sciences économiques;1;0.0;0
2022;LLCA,Maths;BTS Production;1;1.0;0
2022;LLCA,Maths;CPGE S;1;0.0;0
2022;LLCA,Maths;Ecoles de Commerce;0;0.0;0
2022;LLCA,Maths;CUPGE;0;0.0;0
2022;LLCA,Maths;Ensemble des bacheliers;18;16.0;16
2022;LLCA,NSI;Licence Archéologie, Ethno, Préhistoire, Anthropologie;0;0.0;0
2022;LLCA,NSI;Licence LEA;1;1.0;0
2022;LLCA,NSI;Licence Langues et littératures françaises;1;1.0;0
2022;LLCA,NSI;Licence Mathématiques;0;0.0;0
2022;LLCA,NSI;Licence Pluri Lettres - Sciences du langage - Arts;1;1.0;1
2022;LLCA,NSI;Licence Psychologie, Sciences cognitives;0;0.0;0
2022;LLCA,NSI;Licence STAPS;0;0.0;0
2022;LLCA,NSI;Licence Sciences religieuses;0;0.0;0
2022;LLCA,NSI;BTS Service;0;0.0;0
2022;LLCA,NSI;Ecoles d'ingénieurs;0;0.0;0
2022;LLCA,Physique-Chimie;Licence STAPS;1;1.0;1
2022;LLCA,Physique-Chimie;Licence Sciences et technologies industrielles;0;0.0;0
2022;LLCA,Physique-Chimie;BUT Production;0;0.0;0
2022;LLCA,Physique-Chimie;BTS Service;0;0.0;0
2022;LLCA,Physique-Chimie;Formations d'ART;1;0.0;0
2022;LLCA,Physique-Chimie;CUPGE;0;0.0;0
2022;LLCA,Physique-Chimie;DEUST;1;0.0;0
2022;LLCA,Physique-Chimie;Sciences po;0;0.0;0
2022;LLCA,SES;Licence Chimie;1;0.0;0
2022;LLCA,SES;Licence Informatique;0;0.0;0
2022;LLCA,SES;Licence LEA;0;0.0;0
2022;LLCA,SES;Licence Physique et chimie;0;0.0;0
2022;LLCA,SES;Licence Pluri Droit - Sciences éco - AES;0;0.0;0
2022;LLCA,SES;Licence Pluri Sciences de la vie, de la santé, de la terre et de l univers;0;0.0;0
2022;LLCA,SES;Licence Pluri Sciences fondamentales et applications;0;0.0;0
2022;LLCA,SES;Licence Pluri Sciences humaines et sociales;0;0.0;0
2022;LLCA,SES;Licence Psychologie, Sciences cognitives;9;5.0;5
2022;LLCA,SES;Licence Sciences de l information et de la communication;2;1.0;0
2022;LLCA,SES;Licence Sciences économiques;3;2.0;0
2022;LLCA,SES;Licence Sociologie, Démographie;8;5.0;1
2022;LLCA,SES;Licence L.AS;5;2.0;1
2022;LLCA,SES;CPGE L;6;4.0;3
2022;LLCA,SES;Formations des écoles nationales vétérinaires;0;0.0;0
2022;LLCA,SVT;Licence Chimie;1;1.0;1
2022;LLCA,SVT;Licence LEA;0;0.0;0
2022;LLCA,SVT;Licence Langues et littératures étrangères;4;3.0;2
2022;LLCA,SVT;Licence Physique;0;0.0;0
2022;LLCA,SVT;Licence Pluri Lettres - Langues - Sciences humaines;1;1.0;0
2022;LLCA,SVT;Licence Pluri Sciences;0;0.0;0
2022;LLCA,SVT;Licence Sciences de l information et de la communication;0;0.0;0
2022;LLCA,SVT;Licence Sciences de la vie, biologie, santé;7;6.0;3
2022;LLCA,SVT;Licence Sciences du langage - Linguistique;3;3.0;0
2022;LLCA,SVT;Licence Sciences politiques;0;0.0;0
2022;LLCA,SVT;Licence Sociologie, Démographie;1;1.0;0
2022;LLCA,SVT;DCG;0;0.0;0
2022;Maths,HGGSP;Licence Pluri Sciences;29;17.0;5
2022;Maths,HGGSP;Licence Sciences de la vie, biologie, santé;49;25.0;6
2022;Maths,HGGSP;BUT Service;1148;549.0;175
2022;Maths,HGGSP;CPGE ECG;1847;1575.0;728
2022;Maths,HGGSP;Ecoles de Commerce;719;624.0;360
2022;Maths,HGGSP;D.E sanitaire;116;52.0;27
2022;Maths,HGGSP;Formations d'ART;189;87.0;46
2022;Maths,HGGSP;CUPGE;134;97.0;18
2022;Maths,HGGSP;DCG;189;128.0;30
2022;Maths,HGGSP;DEUST;45;12.0;1
2022;Maths,HLP;Licence AES;47;29.0;6
2022;Maths,HLP;Licence Histoire;119;94.0;19
2022;Maths,HLP;Licence Langues et littératures étrangères;93;83.0;20
2022;Maths,HLP;Licence Mathématiques;82;53.0;15
2022;Maths,HLP;Licence Pluri Langues;2;2.0;0
2022;Maths,HLP;Licence Pluri Sciences fondamentales et applications;0;0.0;0
2022;Maths,HLP;Licence Pluri Sciences humaines et sociales;1;0.0;0
2022;Maths,HLP;Licence Sciences juridiques;241;213.0;93
2022;Maths,HLP;Licence Sciences politiques;51;25.0;2
2022;Maths,HLP;Licence Sciences religieuses;1;1.0;0
2022;Maths,HLP;BTS Production;20;9.0;2
2022;Maths,HLP;BTS Service;107;49.0;15
2022;Maths,HLP;Ecoles d'ingénieurs;14;8.0;3
2022;Maths,HLP;Ensemble des bacheliers;970;918.0;838
2022;Maths,LLCER;Licence MASS;191;137.0;42
2022;Maths,LLCER;Licence Mathématiques et informatique;15;5.0;2
2022;Maths,LLCER;Licence Pluri Sciences de la vie, de la santé, de la terre et de l univers;15;6.0;2
2022;Maths,LLCER;Licence Pluri Sciences humaines et sociales;19;11.0;1
2022;Maths,LLCER;Licence Sciences de l univers, de la terre, de l espace;12;8.0;2
2022;Maths,LLCER;Licence Sciences du langage - Linguistique;126;107.0;22
2022;Maths,LLCER;BTS Agricole;27;20.0;6
2022;Maths,LLCER;D.E  social;10;5.0;5
2022;Maths,LLCER;Formations d'ART;367;134.0;70
2022;Maths,LLCER;Autres formations;1209;350.0;151
2022;Maths,NSI;Licence Formation générale aux métiers de l ingénieur;445;268.0;32
2022;Maths,NSI;Licence LEA;213;165.0;44
2022;Maths,NSI;Licence Mathématiques et informatique;394;86.0;15
2022;Maths,NSI;Licence Pluri Lettres - Langues - Sciences humaines;13;7.0;2
2022;Maths,NSI;Licence Pluri Sciences économiques - Gestion;577;332.0;77
2022;Maths,NSI;Licence Sciences politiques;35;4.0;0
2022;Maths,NSI;Licence Sciences économiques;198;105.0;27
2022;Maths,NSI;Licence Sociologie, Démographie;61;50.0;8
2022;Maths,NSI;BUT Production;6914;4319.0;2122
2022;Maths,NSI;CPGE L;22;14.0;4
2022;Maths,NSI;CUPGE;438;196.0;69
2022;Maths,NSI;Sciences po;14;0.0;0
2022;Maths,NSI;Ensemble des bacheliers;10535;9700.0;8559
2022;Maths,Physique-Chimie;Licence Archéologie, Ethno, Préhistoire, Anthropologie;55;48.0;4
2022;Maths,Physique-Chimie;Licence Langues et littératures françaises;470;376.0;43
2022;Maths,Physique-Chimie;Licence Mécanique, Génie mécanique, Ingénierie mécanique;1294;1129.0;97
2022;Maths,Physique-Chimie;Licence Pluri Droit - Sciences éco - AES;44;24.0;3
2022;Maths,Physique-Chimie;Licence Pluri Langues;27;16.0;1
2022;Maths,Physique-Chimie;Licence Pluri Lettres - Langues - Sciences humaines;143;103.0;10
2022;Maths,Physique-Chimie;Licence Pluri Sciences de la vie, de la santé, de la terre et de l univers;1646;926.0;63
2022;Maths,Physique-Chimie;Licence Pluri Sciences économiques - Gestion;5314;3747.0;644
2022;Maths,Physique-Chimie;Licence Sciences de l univers, de la terre, de l espace;695;466.0;50
2022;Maths,Physique-Chimie;Licence Sciences religieuses;12;12.0;0
2022;Maths,Physique-Chimie;BTS Agricole;592;447.0;129
2022;Maths,Physique-Chimie;Ecoles d'ingénieurs;28118;21977.0;12331
2022;Maths,Physique-Chimie;D.E  social;62;26.0;18
2022;Maths,Physique-Chimie;D.E sanitaire;2553;1444.0;501
2022;Maths,Physique-Chimie;CUPGE;5399;3100.0;377
2022;Maths,SES;Licence Formation générale aux métiers de l ingénieur;107;64.0;13
2022;Maths,SES;Licence Génie civil;58;28.0;11
2022;Maths,SES;Licence Mécanique, Génie mécanique, Ingénierie mécanique;24;15.0;0
2022;Maths,SES;Licence Physique;53;37.0;2
2022;Maths,SES;Licence Pluri Lettres - Langues - Sciences humaines;109;84.0;9
2022;Maths,SES;Licence Pluri Sciences de la vie, de la santé, de la terre et de l univers;52;18.0;2
2022;Maths,SES;Licence Pluri Sciences humaines et sociales;51;32.0;6
2022;Maths,SES;Licence L.AS;3364;1534.0;263
2022;Maths,SES;BTS Service;6388;3931.0;871
2022;Maths,SI;Licence AES;117;66.0;11
2022;Maths,SI;Licence Electronique, Génie électrique, EEA;88;85.0;2
2022;Maths,SI;Licence Langues et littératures étrangères;121;100.0;29
2022;Maths,SI;Licence Mathématiques et informatique;31;2.0;0
2022;Maths,SI;Licence Physique et chimie;64;38.0;4
2022;Maths,SI;Licence Pluri Langues;1;0.0;0
2022;Maths,SI;Licence Pluri Lettres - Sciences du langage - Arts;1;1.0;0
2022;Maths,SI;Licence Pluri Sciences humaines et sociales;4;1.0;0
2022;Maths,SI;Licence Pluri Sciences économiques - Gestion;317;193.0;48
2022;Maths,SI;Licence Sciences de l information et de la communication;61;27.0;1
2022;Maths,SI;Licence Sciences de l univers, de la terre, de l espace;17;11.0;2
2022;Maths,SI;Licence Sciences du langage - Linguistique;13;10.0;0
2022;Maths,SI;CPGE S;2383;1616.0;782
2022;Maths,SI;CUPGE;269;90.0;12
2022;Maths,SI;DCG;88;37.0;14
2022;Maths,SI;DEUST;53;25.0;5
2022;Maths,SI;Sciences po;9;1.0;0
2022;Maths,SVT;Licence Archéologie, Ethno, Préhistoire, Anthropologie;42;33.0;9
2022;Maths,SVT;Licence Arts;609;415.0;127
2022;Maths,SVT;Licence Génie civil;88;51.0;13
2022;Maths,SVT;Licence Pluri Lettres - Sciences du langage - Arts;34;30.0;4
2022;Maths,SVT;Licence Sciences de gestion;740;416.0;116
2022;Maths,SVT;Licence Sciences de l éducation;713;383.0;108
2022;Maths,SVT;Licence Sciences politiques;188;54.0;11
2022;Maths,SVT;Licence Sociologie, Démographie;642;515.0;88
2022;Maths,SVT;PASS;7061;3813.0;2044
2022;Maths,SVT;BUT Production;4771;2112.0;763
2022;Maths,SVT;BTS Agricole;948;725.0;242
2022;NSI,HLP;Licence Chimie;0;0.0;0
2022;NSI,HLP;Licence Géographie;0;0.0;0
2022;NSI,HLP;Licence Histoire;11;9.0;5
2022;NSI,HLP;Licence Informatique;10;6.0;3
2022;NSI,HLP;Licence LEA;6;5.0;1
2022;NSI,HLP;Licence Mathématiques et informatique;0;0.0;0
2022;NSI,HLP;Licence Philosophie, Epistémologie;7;5.0;1
2022;NSI,HLP;Licence Pluri Sciences économiques - Gestion;4;1.0;1
2022;NSI,HLP;Licence STAPS;3;0.0;0
2022;NSI,HLP;BTS Service;20;10.0;5
2022;NSI,HLP;CPGE ECG;0;0.0;0
2022;NSI,HLP;Ecoles d'ingénieurs;0;0.0;0
2022;NSI,LLCER;Licence AES;39;21.0;3
2022;NSI,LLCER;Licence Arts;174;110.0;50
2022;NSI,LLCER;Licence Chimie;10;3.0;1
2022;NSI,LLCER;Licence Géographie;12;12.0;4
2022;NSI,LLCER;Licence Langues et littératures françaises;47;36.0;9
2022;NSI,LLCER;Licence Mathématiques;89;33.0;13
2022;NSI,LLCER;Licence Mécanique, Génie mécanique, Ingénierie mécanique;0;0.0;0
2022;NSI,LLCER;Licence Pluri Langues;1;0.0;0
2022;NSI,LLCER;Licence Sciences de l éducation;11;4.0;3
2022;NSI,LLCER;Licence Sciences et technologies industrielles;46;24.0;10
2022;NSI,LLCER;Licence L.AS;94;26.0;3
2022;NSI,LLCER;BTS Agricole;3;1.0;0
2022;NSI,LLCER;BTS Production;201;105.0;39
2022;NSI,LLCER;D.E  social;2;2.0;2
2022;NSI,LLCER;Formations d'ART;125;38.0;26
2022;Physique-Chimie,HGGSP;Licence LEA;44;34.0;7
2022;Physique-Chimie,HGGSP;Licence Physique et chimie;35;18.0;5
2022;Physique-Chimie,HGGSP;Licence Pluri Langues;2;2.0;0
2022;Physique-Chimie,HGGSP;Licence Pluri Lettres - Sciences du langage - Arts;9;7.0;1
2022;Physique-Chimie,HGGSP;Licence Pluri Sciences;3;2.0;1
2022;Physique-Chimie,HGGSP;Licence STAPS;121;83.0;45
2022;Physique-Chimie,HGGSP;PASS;63;38.0;16
2022;Physique-Chimie,HGGSP;Autres formations;154;66.0;36
2022;Physique-Chimie,HGGSP;DCG;10;4.0;1
2022;Physique-Chimie,HLP;Licence Arts;46;35.0;16
2022;Physique-Chimie,HLP;Licence Histoire;27;20.0;2
2022;Physique-Chimie,HLP;Licence LEA;10;8.0;3
2022;Physique-Chimie,HLP;Licence Mathématiques et informatique;0;0.0;0
2022;Physique-Chimie,HLP;Licence Mécanique, Génie mécanique, Ingénierie mécanique;1;0.0;0
2022;Physique-Chimie,HLP;Licence Pluri Langues;1;1.0;0
2022;Physique-Chimie,HLP;Licence Pluri Lettres - Langues - Sciences humaines;14;12.0;1
2022;Physique-Chimie,HLP;Licence Pluri Sciences;4;2.0;2
2022;Physique-Chimie,HLP;Licence Pluri Sciences de la vie, de la santé, de la terre et de l univers;1;0.0;0
2022;Physique-Chimie,HLP;Licence Sciences du langage - Linguistique;9;7.0;2
2022;Physique-Chimie,HLP;BUT Service;14;3.0;2
2022;Physique-Chimie,HLP;BTS Production;9;5.0;3
2022;Physique-Chimie,HLP;Ecoles d'ingénieurs;4;1.0;1
2022;Physique-Chimie,LLCER;Licence Mathématiques et informatique;0;0.0;0
2022;Physique-Chimie,LLCER;Licence Philosophie, Epistémologie;16;12.0;3
2022;Physique-Chimie,LLCER;Licence Pluri Sciences de la vie, de la santé, de la terre et de l univers;19;4.0;3
2022;Physique-Chimie,LLCER;Licence Psychologie, Sciences cognitives;132;90.0;37
2022;Physique-Chimie,LLCER;Licence Sciences de la vie, biologie, santé;41;21.0;4
2022;Physique-Chimie,LLCER;Licence Sciences du langage - Linguistique;36;27.0;5
2022;Physique-Chimie,LLCER;BTS Production;99;54.0;12
2022;Physique-Chimie,LLCER;CPGE ECG;20;11.0;6
2022;Physique-Chimie,LLCER;DCG;13;6.0;1
2022;Physique-Chimie,NSI;Licence Formation générale aux métiers de l ingénieur;58;37.0;7
2022;Physique-Chimie,NSI;Licence Mathématiques et informatique;5;0.0;0
2022;Physique-Chimie,NSI;Licence Pluri Sciences;9;1.0;1
2022;Physique-Chimie,NSI;PASS;19;10.0;3
2022;Physique-Chimie,NSI;BUT Production;520;257.0;152
2022;Physique-Chimie,NSI;CPGE L;3;1.0;0
2022;Physique-Chimie,NSI;CPGE S;59;13.0;7
2022;Physique-Chimie,NSI;Sciences po;1;0.0;0
2022;Physique-Chimie,SES;Licence AES;258;196.0;44
2022;Physique-Chimie,SES;Licence Archéologie, Ethno, Préhistoire, Anthropologie;4;1.0;0
2022;Physique-Chimie,SES;Licence Arts;53;40.0;10
2022;Physique-Chimie,SES;Licence Géographie;38;31.0;11
2022;Physique-Chimie,SES;Licence Informatique;19;10.0;5
2022;Physique-Chimie,SES;Licence MASS;16;11.0;4
2022;Physique-Chimie,SES;Licence Mathématiques et informatique;1;0.0;0
2022;Physique-Chimie,SES;Licence Philosophie, Epistémologie;14;11.0;0
2022;Physique-Chimie,SES;Licence Pluri Sciences;19;10.0;3
2022;Physique-Chimie,SES;Licence Pluri Sciences humaines et sociales;9;4.0;0
2022;Physique-Chimie,SES;Licence Sciences de la vie, biologie, santé;34;15.0;4
2022;Physique-Chimie,SES;Licence L.AS;272;130.0;31
2022;Physique-Chimie,SES;BUT Production;213;84.0;40
2022;Physique-Chimie,SES;BTS Production;110;66.0;26
2022;Physique-Chimie,SES;CPGE S;35;7.0;2
2022;Physique-Chimie,SES;D.E sanitaire;90;41.0;24
2022;Physique-Chimie,SES;Autres formations;271;78.0;33
2022;Physique-Chimie,SES;DCG;69;38.0;14
2022;Physique-Chimie,SI;Licence Formation générale aux métiers de l ingénieur;127;84.0;14
2022;Physique-Chimie,SI;Licence Pluri Langues;0;0.0;0
2022;Physique-Chimie,SI;Licence Pluri Lettres - Sciences du langage - Arts;1;1.0;0
2022;Physique-Chimie,SI;Licence Pluri Sciences économiques - Gestion;15;10.0;3
2022;Physique-Chimie,SI;Licence STAPS;93;61.0;31
